NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumPercent,NumQueryComponents,NumAmpersand,NumHash,NumNumericChars,NoHttps,RandomString,IpAddress,DomainInSubdomains,DomainInPaths,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,PctExtHyperlinks,PctExtResourceUrls,ExtFavicon,InsecureForms,RelativeFormAction,ExtFormAction,AbnormalFormAction,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,FakeLinkInStatusBar,RightClickDisabled,PopUpWindow,SubmitInfoToEmail,IframeOrFrame,MissingTitle,ImagesOnlyInForm,SubdomainLevelRT,UrlLengthRT,PctExtResourceUrlsRT,AbnormalExtFormActionR,ExtMetaScriptLinkRT,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
15,13,0,181,16,4,0,0,6,9,13,1,0,74,0,0,0,0,0,62,7,13,0,1,0,0.8008427183334977,0.1911795003674387,0,0,0,0,0,0.06559568448735753,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0
11,0,9,73,49,4,0,0,5,6,0,4,0,25,0,0,0,0,0,55,105,11,0,1,0,0.4227730294623039,0.01899338329051181,0,0,0,0,0,0.3433185334162292,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0
10,4,0,127,49,8,0,0,3,5,22,18,0,34,0,0,0,0,0,51,65,40,0,0,0,0.8040882891093244,0.14388121258782538,0,0,0,0,0,0.47877412096816807,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0
19,9,0,220,13,6,0,0,2,17,20,20,0,94,0,0,0,0,0,114,145,157,0,0,0,0.1361080274123646,0.11185492094391392,0,0,0,0,0,0.9941028146896862,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,1
2,5,15,173,47,3,0,0,11,12,17,5,0,92,0,0,0,0,0,111,120,26,0,1,0,0.6643012760865659,0.1263640997616824,0,0,0,0,0,0.9948443982577679,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,1
1,0,15,209,26,8,0,0,7,7,8,9,0,9,0,0,0,0,0,40,133,16,0,0,0,0.6719718772106669,0.3682652181890489,0,0,0,0,0,0.4929020533305598,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0
5,3,2,36,39,1,0,0,7,16,10,1,0,28,0,0,0,0,0,45,38,17,0,1,0,0.9864853189779217,0.996551668047399,0,0,0,0,0,0.5241845655923001,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,1
18,13,12,159,28,3,0,0,2,16,22,19,0,66,0,0,0,0,0,107,133,174,0,1,0,0.1457774151557183,0.3877033309052269,0,0,0,0,0,0.18122428272128144,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,0
17,5,13,80,52,0,0,0,12,11,18,18,0,49,0,0,0,0,0,109,71,115,0,2,0,0.778137705032308,0.05010523240163023,0,0,0,0,0,0.42018307837845303,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0
15,0,4,165,31,8,0,0,1,7,4,15,0,61,0,0,0,0,0,38,90,176,0,0,0,0.48041910168173774,0.5224724453320632,0,0,0,0,0,0.11037451710319712,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
14,9,12,22,49,6,0,0,1,17,12,13,0,29,0,0,0,0,0,32,70,63,0,2,0,0.4212479959317129,0.5854432253669267,0,0,0,0,0,0.4004764308758868,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,0
9,12,7,102,23,6,0,0,10,18,16,17,0,50,0,0,0,0,0,32,89,39,0,0,0,0.04224493931689499,0.18652477663001787,0,0,0,0,0,0.3366313287714552,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0
11,1,1,230,46,1,0,0,5,4,6,21,0,12,0,0,0,0,0,25,84,31,0,1,0,0.16365404598455546,0.9875157890743431,0,0,0,0,0,0.3366077026001041,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,0
4,11,1,203,54,1,0,0,12,10,20,21,0,96,0,0,0,0,0,99,150,187,0,1,0,0.16117591704476664,0.8362841348273905,0,0,0,0,0,0.6043137626388584,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1
13,2,3,248,29,1,0,0,11,0,11,18,0,52,0,0,0,0,0,134,126,166,0,2,0,0.2705945662456646,0.5451757364797586,0,0,0,0,0,0.6118536890669096,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,1
20,7,9,75,17,3,0,0,3,4,15,14,0,70,0,0,0,0,0,21,59,141,0,2,0,0.5370574523437714,0.845018287274872,0,0,0,0,0,0.7821283064574203,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,1
15,2,0,112,1,5,0,0,0,7,13,15,0,78,0,0,0,0,0,26,27,80,0,0,0,0.12628569079922203,0.8120966269647275,0,0,0,0,0,0.5843650667473175,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0
18,4,11,74,44,6,0,0,3,17,4,19,0,16,0,0,0,0,0,76,95,38,0,2,0,0.6351850968034018,0.42157518483353706,0,0,0,0,0,0.6680003809722002,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,1
14,10,3,109,11,3,0,0,15,1,18,7,0,76,0,0,0,0,0,90,87,73,0,1,0,0.82482548581217,0.9469654237425773,0,0,0,0,0,0.6923436121051151,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,1
11,9,17,196,30,3,0,0,15,0,18,13,0,106,0,0,0,0,0,96,19,32,0,1,0,0.8696197473558642,0.11392913377827985,0,0,0,0,0,0.8080579205411966,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,1
16,11,3,32,0,7,0,0,13,1,12,19,0,70,0,0,0,0,0,76,88,156,0,1,0,0.7709309273394745,0.09509994610893957,0,0,0,0,0,0.9267927691749417,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,1
10,0,2,180,7,4,0,0,9,15,12,8,0,49,0,0,0,0,0,73,132,146,0,1,0,0.960032338984375,0.8584615036395141,0,0,0,0,0,0.5197436234686276,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,0
16,9,12,177,43,3,0,0,2,2,16,12,0,109,0,0,0,0,0,28,2,111,0,1,0,0.7259795884322108,0.6686543609077839,0,0,0,0,0,0.45627545534815206,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0
6,13,7,242,9,2,0,0,0,18,20,1,0,23,0,0,0,0,0,135,68,116,0,1,0,0.3400084219129831,0.26158680991044103,0,0,0,0,0,0.04560240634251278,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0
13,6,14,30,9,1,0,0,6,16,21,18,0,19,0,0,0,0,0,10,116,57,0,0,0,0.9125896785706522,0.8950639912314595,0,0,0,0,0,0.3783452970387897,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0,0
20,1,16,31,0,2,0,0,14,2,15,3,0,19,0,0,0,0,0,53,79,123,0,0,0,0.4884056134996414,0.24464686624214171,0,0,0,0,0,0.4297724341158131,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,0
11,3,4,84,33,0,0,0,10,9,16,12,0,91,0,0,0,0,0,9,44,44,0,2,0,0.41010722098559915,0.9296925257180434,0,0,0,0,0,0.6793800346630755,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0
6,9,11,114,54,2,0,0,8,11,11,12,0,6,0,0,0,0,0,109,57,21,0,2,0,0.5136387501499462,0.19931891329279683,0,0,0,0,0,0.7155030026764698,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1
6,4,13,111,47,3,0,0,2,17,6,2,0,24,0,0,0,0,0,22,77,108,0,2,0,0.5100408487667624,0.7005805601723515,0,0,0,0,0,0.2136382451520803,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
11,5,7,217,28,5,0,0,0,11,15,18,0,90,0,0,0,0,0,4,109,11,0,0,0,0.3805540376887012,0.1037209716941736,0,0,0,0,0,0.7328400551524866,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,1
19,13,15,248,19,8,0,0,5,13,13,8,0,90,0,0,0,0,0,119,6,129,0,2,0,0.6567291354603099,0.6697430750281733,0,0,0,0,0,0.8086220635640015,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,1
8,10,4,29,50,5,0,0,9,12,5,7,0,70,0,0,0,0,0,90,17,77,0,2,0,0.5373472854683751,0.3255481710988327,0,0,0,0,0,0.4452462553242982,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
5,12,15,97,34,1,0,0,8,1,12,15,0,36,0,0,0,0,0,34,42,28,0,2,0,0.4417551485647301,0.31247216400902,0,0,0,0,0,0.3318923645190527,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
5,10,7,80,44,6,0,0,14,17,1,13,0,44,0,0,0,0,0,44,13,19,0,2,0,0.6406185649258848,0.09363268318384466,0,0,0,0,0,0.8272845915883896,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,1
1,13,5,37,5,5,0,0,3,16,10,7,0,31,0,0,0,0,0,7,146,164,0,0,0,0.7164758121559408,0.9469195704254558,0,0,0,0,0,0.02131841186535044,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,0
3,3,6,181,15,0,0,0,8,6,5,9,0,99,0,0,0,0,0,24,71,31,0,0,0,0.39484194047100296,0.47977071021599127,0,0,0,0,0,0.7785633976641916,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,0
10,2,0,104,47,7,0,0,3,6,20,0,0,18,0,0,0,0,0,129,55,179,0,1,0,0.20901363937623862,0.9615747776522116,0,0,0,0,0,0.4555503475741419,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0
17,13,15,190,11,6,0,0,15,7,14,6,0,90,0,0,0,0,0,19,47,101,0,0,0,0.7610950651411801,0.6830208839912421,0,0,0,0,0,0.6230172014260964,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,1
3,6,13,77,2,3,0,0,14,4,21,1,0,25,0,0,0,0,0,109,141,121,0,2,0,0.7984698500482881,0.9475886146447153,0,0,0,0,0,0.625753813276575,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1
15,12,2,103,18,6,0,0,13,2,7,1,0,89,0,0,0,0,0,135,2,101,0,0,0,0.5993298762280204,0.9484074455471103,0,0,0,0,0,0.8670640787793041,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,1
6,11,12,218,8,3,0,0,14,9,0,1,0,75,0,0,0,0,0,100,34,115,0,1,0,0.33606509135074125,0.9722848975464112,0,0,0,0,0,0.947952203084877,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,-1,1
20,2,13,247,54,4,0,0,8,18,13,12,0,53,0,0,0,0,0,65,139,36,0,2,0,0.7340081194298308,0.006543376418022384,0,0,0,0,0,0.8056893410157318,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,1
16,10,9,183,0,7,0,0,3,18,14,6,0,21,0,0,0,0,0,79,119,61,0,1,0,0.06534539704984677,0.4995026744486829,0,0,0,0,0,0.5418747734085168,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,1
7,2,7,14,35,3,0,0,13,1,7,11,0,20,0,0,0,0,0,35,141,79,0,1,0,0.16350593473021469,0.969916919475146,0,0,0,0,0,0.7955074885153893,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-1,1
18,9,7,34,1,4,0,0,2,0,17,5,0,99,0,0,0,0,0,54,39,180,0,1,0,0.12480274564061955,0.5460219827271369,0,0,0,0,0,0.463186256405938,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
12,4,2,28,10,1,0,0,3,5,21,11,0,62,0,0,0,0,0,102,70,138,0,0,0,0.5745067325590169,0.6100733573295495,0,0,0,0,0,0.6948349661910096,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,1
7,4,14,58,46,1,0,0,1,12,19,4,0,81,0,0,0,0,0,50,138,111,0,2,0,0.23895965717857548,0.5739895790725412,0,0,0,0,0,0.7805164261611215,0,0,0,0,0,0,0,0,-1,-1,0,-1,-1,0,1
11,7,0,124,6,4,0,0,6,5,20,15,0,64,0,0,0,0,0,46,61,28,0,2,0,0.2827381742244529,0.31707460438452495,0,0,0,0,0,0.4117319998885448,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0
10,5,8,39,42,7,0,0,14,3,13,15,0,76,0,0,0,0,0,119,104,116,0,1,0,0.6963163309776391,0.11586763647322751,0,0,0,0,0,0.7076632014340788,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,1
11,2,0,143,21,2,0,0,14,7,21,9,0,64,0,0,0,0,0,21,73,132,0,2,0,0.8815493672896456,0.7897763592921382,0,0,0,0,0,0.20015145053885053,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0
18,12,14,245,52,0,0,0,14,13,16,14,0,100,0,0,0,0,0,23,114,89,0,2,0,0.27510525631718163,0.22114422570635983,0,0,0,0,0,0.4491220421058537,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0
7,0,15,209,30,5,0,0,6,0,14,19,0,32,0,0,0,0,0,133,37,116,0,1,0,0.7850779808297025,0.3067534858185178,0,0,0,0,0,0.049928202493378815,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,1
12,9,4,159,40,0,0,0,12,13,15,18,0,62,0,0,0,0,0,122,55,122,0,0,0,0.18649094874257455,0.3183191484586734,0,0,0,0,0,0.28264355902910065,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0
17,10,13,56,46,3,0,0,7,4,19,9,0,104,0,0,0,0,0,78,104,56,0,1,0,0.07892947872161915,0.8923093913218711,0,0,0,0,0,0.9076346374947752,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,1
10,4,11,122,4,8,0,0,13,5,7,2,0,63,0,0,0,0,0,89,26,153,0,2,0,0.570121018678592,0.3690155926846145,0,0,0,0,0,0.7430740618594982,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
9,9,3,250,5,8,0,0,13,1,18,6,0,22,0,0,0,0,0,56,117,48,0,2,0,0.9236843790359222,0.29631534384493863,0,0,0,0,0,0.1955295654039454,0,0,0,0,0,0,0,0,-1,0,-1,0,0,-1,1
13,5,11,229,45,7,0,0,6,8,5,20,0,5,0,0,0,0,0,89,103,114,0,1,0,0.03703107362368274,0.42666739281147514,0,0,0,0,0,0.6772943673975799,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,1
20,1,6,199,26,2,0,0,2,0,13,8,0,8,0,0,0,0,0,105,25,12,0,2,0,0.7544324118370453,0.9190203088175789,0,0,0,0,0,0.07131691500187687,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0
3,4,10,69,52,0,0,0,13,5,10,21,0,80,0,0,0,0,0,12,79,45,0,0,0,0.12433346767179898,0.6258592705171289,0,0,0,0,0,0.10288636608743151,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0
10,4,16,186,7,5,0,0,10,9,0,11,0,80,0,0,0,0,0,93,74,115,0,1,0,0.43592459984853915,0.5203468124891087,0,0,0,0,0,0.7805700286509744,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,1
1,1,8,160,12,6,0,0,6,5,4,7,0,66,0,0,0,0,0,99,81,156,0,0,0,0.4057341440767923,0.008404088127548004,0,0,0,0,0,0.5512640749744131,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0
14,7,13,19,24,2,0,0,0,0,10,9,0,45,0,0,0,0,0,91,57,117,0,1,0,0.5430114622847756,0.6752602080193637,0,0,0,0,0,0.01509598102271581,0,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,1
6,3,7,134,23,4,0,0,14,8,22,6,0,100,0,0,0,0,0,109,39,3,0,2,0,0.10777901296625858,0.30376110559247704,0,0,0,0,0,0.39729204315027244,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0
19,13,13,190,2,6,0,0,2,16,22,21,0,53,0,0,0,0,0,133,42,117,0,1,0,0.17401970660641652,0.589458769612011,0,0,0,0,0,0.8322936266750591,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,1
5,9,11,63,7,5,0,0,7,9,14,20,0,25,0,0,0,0,0,14,134,52,0,2,0,0.5869097048894543,0.8236834330264864,0,0,0,0,0,0.8262640638224654,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,1
10,5,5,249,18,1,0,0,15,16,18,21,0,88,0,0,0,0,0,19,99,76,0,0,0,0.07609833710671321,0.19467137112447697,0,0,0,0,0,0.8272135385634367,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,1
19,8,16,18,38,0,0,0,13,9,21,4,0,103,0,0,0,0,0,116,75,88,0,2,0,0.9745710713432946,0.4917418540242302,0,0,0,0,0,0.8412217876803708,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,1
2,7,14,171,5,3,0,0,8,13,11,6,0,36,0,0,0,0,0,73,92,54,0,2,0,0.7657521725314017,0.19388823487692697,0,0,0,0,0,0.0620956751793027,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,0
3,13,6,35,53,5,0,0,12,12,22,1,0,60,0,0,0,0,0,83,21,6,0,1,0,0.7595617583786658,0.5196158521199475,0,0,0,0,0,0.8558175621130231,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,1
6,0,3,230,23,3,0,0,7,6,4,15,0,60,0,0,0,0,0,61,83,82,0,0,0,0.93664286264185,0.4358271171350271,0,0,0,0,0,0.6816057642159504,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
6,7,5,32,5,3,0,0,15,17,7,0,0,5,0,0,0,0,0,130,153,39,0,2,0,0.6962404356344594,0.7328179933838332,0,0,0,0,0,0.07449372525406062,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,-1,0
19,3,7,102,50,4,0,0,11,1,0,9,0,105,0,0,0,0,0,66,50,159,0,2,0,0.5931383415656938,0.31094856705879337,0,0,0,0,0,0.5249959588410297,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2,10,0,215,43,7,0,0,3,15,3,4,0,104,0,0,0,0,0,125,101,97,0,0,0,0.3932152601259341,0.2860954615872904,0,0,0,0,0,0.37233624070869586,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0
19,8,11,135,46,2,0,0,5,14,22,15,0,17,0,0,0,0,0,64,31,78,0,1,0,0.6248802703402943,0.7268567661346041,0,0,0,0,0,0.965359444002979,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,1
1,9,12,188,54,6,0,0,5,17,8,15,0,74,0,0,0,0,0,104,121,35,0,2,0,0.13686674812249555,0.6808854473701218,0,0,0,0,0,0.7559924832057422,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,1
13,13,6,149,47,8,0,0,5,17,5,0,0,21,0,0,0,0,0,38,30,75,0,0,0,0.4594663993042144,0.30453866319711653,0,0,0,0,0,0.6502171396420007,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,1
13,10,9,107,34,6,0,0,7,14,7,9,0,32,0,0,0,0,0,21,56,10,0,2,0,0.6614875468666945,0.2168121578695137,0,0,0,0,0,0.43086553459092825,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,0
15,12,16,85,6,5,0,0,1,15,10,4,0,12,0,0,0,0,0,9,18,157,0,1,0,0.7055710233288492,0.41566283817259253,0,0,0,0,0,0.7153630357251091,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
14,7,3,136,48,5,0,0,6,14,11,15,0,4,0,0,0,0,0,68,140,137,0,0,0,0.9203129819599517,0.8394710394102475,0,0,0,0,0,0.1201045252430577,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
8,9,17,218,54,3,0,0,8,10,1,9,0,110,0,0,0,0,0,29,104,160,0,2,0,0.22241733533950536,0.4263712936526136,0,0,0,0,0,0.9320360954994008,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,1
15,9,5,216,48,2,0,0,7,14,3,11,0,68,0,0,0,0,0,14,142,31,0,0,0,0.6896812275402001,0.5959539332019038,0,0,0,0,0,0.418056526183999,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0
14,7,1,28,24,8,0,0,3,9,0,12,0,67,0,0,0,0,0,58,139,170,0,2,0,0.0456196143007479,0.6265199152605628,0,0,0,0,0,0.782074781937914,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,1
13,12,5,207,30,2,0,0,7,18,8,9,0,94,0,0,0,0,0,72,150,54,0,1,0,0.7185300260224924,0.8637205045832715,0,0,0,0,0,0.9469387161028615,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,-1,1
1,6,1,107,47,1,0,0,12,9,9,15,0,34,0,0,0,0,0,103,42,103,0,0,0,0.4486044443989201,0.634858648634689,0,0,0,0,0,0.5598380550845717,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0
4,12,14,25,38,1,0,0,2,4,6,9,0,37,0,0,0,0,0,88,44,175,0,0,0,0.24962261675990471,0.0890658287338354,0,0,0,0,0,0.2843809478838146,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,0,0
1,3,5,230,4,5,0,0,6,18,9,8,0,63,0,0,0,0,0,135,92,6,0,0,0,0.5587522233509638,0.08594101215190941,0,0,0,0,0,0.08759786604827813,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,0
8,10,9,227,13,8,0,0,15,11,15,19,0,10,0,0,0,0,0,32,127,68,0,2,0,0.5590464387663874,0.23115896549852455,0,0,0,0,0,0.640725347789785,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1
7,3,0,58,6,0,0,0,12,13,6,2,0,105,0,0,0,0,0,81,39,138,0,1,0,0.4484130012891484,0.03268396969328469,0,0,0,0,0,0.5097405846078166,0,0,0,0,0,0,0,0,-1,-1,0,-1,0,-1,0
20,8,11,107,11,0,0,0,6,10,0,17,0,3,0,0,0,0,0,88,123,4,0,2,0,0.2646056047544797,0.523176500147423,0,0,0,0,0,0.4512159757999551,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0
19,13,5,121,29,6,0,0,1,16,11,5,0,15,0,0,0,0,0,96,64,121,0,0,0,0.5095081202405639,0.24721408918777943,0,0,0,0,0,0.4503871904557142,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
10,4,7,12,18,6,0,0,12,8,12,21,0,30,0,0,0,0,0,35,123,5,0,1,0,0.08111976046372882,0.697936766293468,0,0,0,0,0,0.41088409803075376,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
6,6,8,244,33,1,0,0,7,17,9,13,0,6,0,0,0,0,0,58,65,169,0,1,0,0.12253281947992323,0.5545135269236033,0,0,0,0,0,0.04916625921051998,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0
19,1,12,214,8,2,0,0,12,15,21,9,0,26,0,0,0,0,0,9,47,4,0,1,0,0.4720484124600678,0.5237550107903735,0,0,0,0,0,0.3753459223710628,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,0
14,7,13,203,9,4,0,0,4,15,7,5,0,82,0,0,0,0,0,103,101,99,0,2,0,8.393606729240055e-05,0.30082055733642554,0,0,0,0,0,0.9383564596260605,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,1
16,13,6,246,33,2,0,0,13,4,9,12,0,94,0,0,0,0,0,49,139,66,0,2,0,0.9514150716358665,0.8426275395987972,0,0,0,0,0,0.174628801828709,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0
3,13,3,152,4,3,0,0,15,11,21,13,0,91,0,0,0,0,0,40,5,174,0,1,0,0.45076978217804653,0.3535732864786958,0,0,0,0,0,0.17443510863667155,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,0
9,1,4,164,0,1,0,0,12,5,14,12,0,76,0,0,0,0,0,67,100,175,0,1,0,0.36958756161476114,0.7306903147201949,0,0,0,0,0,0.08731426814196974,0,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0
10,13,3,74,24,6,0,0,0,18,10,13,0,90,0,0,0,0,0,67,82,41,0,1,0,0.6387061834650157,0.2879866466675791,0,0,0,0,0,0.46117812668281666,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,1
3,9,4,169,53,5,0,0,15,3,19,13,0,35,0,0,0,0,0,80,141,2,0,0,0,0.4203789083390229,0.28598277917517023,0,0,0,0,0,0.13261356281377834,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0
1,12,1,28,54,6,0,0,11,17,4,9,0,10,0,0,0,0,0,124,41,125,0,1,0,0.8990553741736402,0.5664446514467265,0,0,0,0,0,0.800742965894051,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,1
5,13,7,124,31,8,0,0,14,15,16,13,0,12,0,0,0,0,0,99,144,167,0,1,0,0.46630688693967015,0.576223519080569,0,0,0,0,0,0.9372892029162431,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1
16,1,16,212,9,2,0,0,2,7,11,6,0,42,0,0,0,0,0,82,61,88,0,1,0,0.5692450593907197,0.8385414543818689,0,0,0,0,0,0.5964274498379343,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,1
16,10,16,193,41,2,0,0,7,0,9,9,0,15,0,0,0,0,0,32,61,82,0,1,0,0.8181480399699218,0.08992850581046496,0,0,0,0,0,0.8739321286195716,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
1,6,11,225,10,4,0,0,10,9,8,14,0,30,0,0,0,0,0,65,118,86,0,2,0,0.1381041342408943,0.9400258473522992,0,0,0,0,0,0.4665539773365517,0,0,0,0,0,0,0,0,-1,0,-1,0,-1,0,0
17,11,12,59,27,8,0,0,8,14,22,13,0,12,0,0,0,0,0,45,122,54,0,2,0,0.8733648344196981,0.8383777508259866,0,0,0,0,0,0.2252702534700658,0,0,0,0,0,0,0,0,-1,-1,-1,0,-1,0,0
6,4,8,226,29,2,0,0,15,18,2,21,0,8,0,0,0,0,0,81,10,120,0,2,0,0.6203335735803472,0.46961521885249824,0,0,0,0,0,0.9034117826878368,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,1
4,13,9,102,21,3,0,0,8,0,15,11,0,55,0,0,0,0,0,88,155,9,0,0,0,0.4677247737155551,0.003319141639354428,0,0,0,0,0,0.7318133413829394,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1
7,11,14,252,26,4,0,0,12,15,1,19,0,23,0,0,0,0,0,62,21,132,0,2,0,0.15951983400875913,0.3086551883197164,0,0,0,0,0,0.23204398147807104,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0
3,4,7,122,51,5,0,0,5,12,0,4,0,101,0,0,0,0,0,46,14,51,0,1,0,0.41579747874941575,0.9259917270605187,0,0,0,0,0,0.3733051411784867,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0
20,12,7,251,31,7,0,0,6,15,2,16,0,4,0,0,0,0,0,135,132,169,0,0,0,0.08914936919084004,0.28593938364469373,0,0,0,0,0,0.45602562396769253,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,0
20,11,0,208,34,0,0,0,14,12,15,14,0,96,0,0,0,0,0,75,34,19,0,1,0,0.2758413101085272,0.4528841233510029,0,0,0,0,0,0.29757777791812146,0,0,0,0,0,0,0,0,0,-1,0,-1,-1,0,0
20,6,7,136,25,0,0,0,3,8,3,7,0,69,0,0,0,0,0,115,27,138,0,1,0,0.6142910241306128,0.2520109330912186,0,0,0,0,0,0.8111221819434188,0,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,1
4,9,3,208,8,2,0,0,14,17,6,12,0,90,0,0,0,0,0,65,121,156,0,2,0,0.17832407836491593,0.18479716114318223,0,0,0,0,0,0.02742474196999589,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0
